id,changed_files,additions,deletions
MDExOlB1bGxSZXF1ZXN0NTAyMjI5MQ==,1,2,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,1,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,1,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,80,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,3,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,10,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,4,95,9
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,11,228,104
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,12,41793,13
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,2,8,4
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,4,4
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,2,9,8
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,2,54,40
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,0,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,2,2,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,23,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,3,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,5,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,8,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2Ng==,1,5,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,1,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,80,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,3,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,10,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,1,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,15,4
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,6,5
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,34,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,4,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,6,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,0,5
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,11,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,10,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,16,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,1,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,1,5
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,6,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,7,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,11,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,4,22,7
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,3,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,6,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,4,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,3,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,2,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,1,7
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,6,4
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,1,0
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,2,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,14,23
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,4,95,9
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,12,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,3,9,13
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,2,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,3,26,16
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,39,42
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,11,228,104
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,12,41793,13
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,2,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,8,4
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,4,4
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,9,8
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,54,40
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,0,1
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,2,2,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,23,3
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,3,2
MDExOlB1bGxSZXF1ZXN0NTAyMTM2NA==,1,5,1
MDExOlB1bGxSZXF1ZXN0NTAyMDcyMg==,1,1,3
MDExOlB1bGxSZXF1ZXN0NTAyMDcyMg==,1,1,1
MDExOlB1bGxSZXF1ZXN0NTAyMDcyMg==,1,80,1
MDExOlB1bGxSZXF1ZXN0NTAyMDcyMg==,1,3,3
MDExOlB1bGxSZXF1ZXN0NTAyMDcyMg==,1,10,1
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,1,0
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,15,4
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,6,5
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,34,3
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,4,3
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,6,1
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,0,5
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,11,2
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,10,2
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,16,1
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,1,0
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,1,5
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,6,1
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,7,1
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,11,2
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,4,22,7
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,3,0
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,6,2
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,4,0
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,3,1
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,2,2
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,1,7
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,6,4
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,1,0
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,2,2
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,14,23
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,12,1
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,3,9,13
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,2,2
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,3,26,16
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,1,39,42
MDExOlB1bGxSZXF1ZXN0NTAxNjUwMw==,2,2,3
MDExOlB1bGxSZXF1ZXN0NDk3Mjk4OA==,2,58,0
MDExOlB1bGxSZXF1ZXN0NDk3Mjk4OA==,1,5,5
MDExOlB1bGxSZXF1ZXN0NDk3Mjk4OA==,3,134,0
MDExOlB1bGxSZXF1ZXN0NDk3Mjk4OA==,2,1,1
MDExOlB1bGxSZXF1ZXN0NDk3Mjk4OA==,4,103,5
MDExOlB1bGxSZXF1ZXN0NDk3Mjk4OA==,5,110,43
MDExOlB1bGxSZXF1ZXN0NDk2MDM5OQ==,2,37,6
MDExOlB1bGxSZXF1ZXN0NDk2MDM5OQ==,1,44,8
MDExOlB1bGxSZXF1ZXN0NDk2MDM5OQ==,1,7,5
MDExOlB1bGxSZXF1ZXN0NDk2MDM5OQ==,1,0,40
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,1,4,22
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,1,11,0
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,1,0,1
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,1,3,3
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,2,33,11
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,1,2,1
MDExOlB1bGxSZXF1ZXN0NDk1ODQ0MA==,1,10,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,8,2,3008
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,13,7
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,4,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,0,4
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,81,16048,5961
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,23,6
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,0,213
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,4,17,17
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,0,207
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,10,25
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,27,29
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,5,7,7
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,17,112,107
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,121,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,3,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,4,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,0,33
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,7,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,5,38,19
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,4,4
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,5,35
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,3,3
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,3,3
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,1,9
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,4,6
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,5,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,8,3
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,60,0,12471
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,7,91,82
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,5,37,40
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,70,353,1179
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,23,57,56
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,5,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,7,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,3
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,0,10
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,6,11,4
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,3,3
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,12,6
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,3,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,12,4
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,6,26,18
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,0,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,6,26,17
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,5,4
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,5,1
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,4,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,6,11
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,0,67
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,66,120,115
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,5,3
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,9,15,11
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,15,12
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,5,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,51,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,14,7
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,8,4
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,42,60
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,3,3
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,151,5373,5233
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,5,5,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,3,7
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,3,5,7
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,1,17,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,5,31,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,6,0
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,20,14
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,227,4653,10316
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,2,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,2,2,5
MDExOlB1bGxSZXF1ZXN0NDg4MjM2MQ==,8,16,7
MDExOlB1bGxSZXF1ZXN0NDc3NzgzOQ==,1,5,0
MDExOlB1bGxSZXF1ZXN0NDc3NzgzOQ==,1,10,4
MDExOlB1bGxSZXF1ZXN0NDc3Nzc5MA==,1,3,0
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,117,0
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,6,60,236
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,16,15
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,36,8
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,24,37
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,6,0
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,16,5
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,0,11
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,0,4
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,2,7
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,3,1,51
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,217,0
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,10,5
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,14,12
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,126,32
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,4,0
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,3,121,132
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,6,13
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,8,3
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,31,47
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,0,68
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,7,33,183
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,645,998
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,3,1
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,4,15
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,16,3
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,4,2
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,21,17
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,2,14,11
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,4,64,7
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,12,6
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,2,1
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,5,2
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,11,14
MDExOlB1bGxSZXF1ZXN0NDc3NTgyMw==,1,8,4
MDExOlB1bGxSZXF1ZXN0NDc3NTA2MQ==,1,5,1
MDExOlB1bGxSZXF1ZXN0NDc3NTA2MQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,25,22
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,14,11
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,16,4
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,6,70,23
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,2,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,5,5,32
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,5,100,4
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,4,8
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,3,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,15,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,1,15
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,1,15
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,0,0,0
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,7,0
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,3,5
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,6,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,0,7
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,52,20
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,18,17
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,3,3,3
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,0
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,11,6
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,0,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,12,13
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,35,4
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,4,35
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,34,4
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,3,5,13
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,17
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,5,154,8
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,11,10
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,3,3
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,5,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,26,16
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,3,3
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,3,14
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,5,28,19
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,8,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,4,6
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,14,6
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,3,4
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,6,2010,3
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,17,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,6,4
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,2,9404
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,4,9
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,0
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,665,25
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,4,21,20
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,5,15,1865
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,13,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,6,192,6
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,6,21,10
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,0,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,6,10,21
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,7,22,15
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,0,6
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,16,711,9469
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,7,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,21,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,4,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,4,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,7,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,5,42,8
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,13,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,5,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,8,3
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,7,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,15,9
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,4
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,5,37,18
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,13,8
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,2,14
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,14,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,3,29,2
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,13,9
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,3702,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,2,7,7
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NDc3NTAxNA==,1,6,2
